rev_id,perc_labelled_attack,n_labelled_attack,n_labels,predictor_prob
305100001,1,10,10,0.570937086
305115000,0,0,19,0.012278377
305125231,0,0,10,0.029902901
305154107,0,0,20,0.069807496
305226361,0,0,9,0.171183575
305234199,0,0,9,0.040675041
305287182,0,0,10,0.02068425
305290904,0.333333333,3,9,0.029180879
305314242,0.05,1,20,0.021546709
305334836,0,0,9,0.027216147
305346489,0,0,10,0.026705981
305352506,0,0,8,0.02810607
305370057,0,0,17,0.029443855
305465374,0,0,10,0.029669042
305477491,0.125,1,8,0.004132108
305516601,0,0,10,0.045752452
305531852,0.05,1,20,0.039622074
305561262,0.222222222,2,9,0.158363829
305571056,0,0,8,0.036521056
305636570,0,0,10,0.083905505
305648209,0,0,20,0.017319865
305663487,0.05,1,20,0.030696766
305672973,0,0,10,0.014563554
305726226,0,0,9,0.002850617
305816860,0.071428571,2,28,0.085292665
305818328,0.111111111,3,27,0.265681216
305821957,0.05,1,20,0.014328792
305835053,0,0,20,0.010634515
305849596,0,0,10,0.031847964
305877312,0.266666667,8,30,0.033129166
305877743,1,9,9,0.87825397
305891215,0.517241379,15,29,0.025825605
305918688,0,0,23,0.003693252
305920657,0.1,1,10,0.031179805
305922645,0.111111111,1,9,0.022839161
305925048,0.034482759,1,29,0.018085012
305974165,0.05,1,20,0.015036678
305977097,0,0,9,0.00920596
306001080,0.928571429,26,28,0.963108489
306041245,0,0,19,0.016474857
306062135,0,0,20,0.013224796
306062684,0,0,20,0.024075073
306067522,0.107142857,3,28,0.051861391
306078106,0.444444444,4,9,0.177935639
306092354,0,0,29,0.082563654
306110414,0.259259259,7,27,0.021885061
306114389,0,0,20,0.055508294
306124427,0.6,6,10,0.499956799
306131687,0.111111111,1,9,0.010548503
306144387,0,0,20,0.010562072
306219899,0.4,4,10,0.035278011
306265047,0.034482759,1,29,0.039132702
306267124,0.1,2,20,0.018395874
306300139,0.1,1,10,0.006509684
306300338,0,0,18,0.043669564
306342635,0,0,20,0.015889502
306363066,0,0,10,0.016339297
306365628,0,0,10,0.040471874
306367790,0,0,9,0.051883466
306381242,0,0,10,0.062661178
306381748,0,0,18,0.007523516
306382518,0.125,1,8,0.029386822
306387596,0.142857143,4,28,0.336557389
306397769,0,0,10,0.030753183
306431818,0.105263158,2,19,0.015046655
306462171,0.230769231,6,26,0.027649399
306485645,0,0,10,0.015347369
306487880,0.2,2,10,0.036847905
306489064,0.4,8,20,0.185304237
306504868,1,10,10,0.999057176
306520591,0,0,10,0.01466222
306528616,0,0,10,0.024203708
306532366,0.1,1,10,0.026693967
306564781,0,0,10,0.010759433
306579025,1,9,9,0.986407784
306590247,0.111111111,1,9,0.041247999
306627180,0.2,2,10,0.047391183
306627704,0,0,10,0.074850545
306659018,0.965517241,28,29,0.998142455
306671242,0,0,9,0.003640344
306676804,0,0,10,0.005206227
306677853,0,0,8,0.0273788
306682116,0,0,9,0.020002195
306703159,0,0,10,0.007200585
306710827,0,0,8,0.002530558
306731522,0,0,10,0.00620003
306828621,0.2,2,10,0.087091357
306835118,0,0,10,0.004498766
306851197,0.05,1,20,0.067112231
306877622,0.3,3,10,0.053223454
306878023,0.3,6,20,0.118537921
306911469,0,0,9,0.023925107
306943440,0.111111111,3,27,0.002087107
306952858,0,0,9,0.019119033
307140563,0,0,9,0.071096099
307141778,0.066666667,2,30,0.055274154
307157738,0,0,10,0.027016833
307189678,0,0,9,0.011626799
307203386,0.35,7,20,0.057565561
307210864,1,10,10,0.553243001
307220724,0,0,20,0.014205777
307230071,0.9,9,10,0.100943257
307233077,0,0,19,0.018457001
307234810,0.222222222,2,9,0.046163625
307236736,0.1,1,10,0.00964156
307303147,0,0,20,0.022024333
307308491,0.1,1,10,0.01459041
307323126,0,0,20,0.015566037
307352781,0,0,9,0.057335724
307357204,0.157894737,3,19,0.017092068
307362196,0,0,9,0.020888011
307398724,1,10,10,0.998571155
307429523,0,0,9,0.022451608
307448441,0.055555556,1,18,0.013906731
307449866,0,0,10,0.156546812
307457007,0,0,10,0.050303507
307480091,0,0,20,0.022125639
307525091,0,0,9,0.019273235
307540791,0,0,10,0.014320044
307543069,0,0,9,0.012600853
307585408,0.875,7,8,0.810002997
307587872,1,9,9,0.701109847
307595354,0,0,28,0.019192866
307692374,0,0,8,0.025891345
307710839,0.15,3,20,0.004113753
307736081,0.1,1,10,0.00818577
307773078,0.111111111,1,9,0.022011252
307796914,0,0,9,0.037946313
307812266,0.266666667,8,30,0.015259221
307829308,0,0,28,0.008889067
307836618,0.111111111,1,9,0.010988855
307887420,0.1,2,20,0.051972564
307935244,0.2,2,10,0.031675478
307947201,0.185185185,5,27,0.015393321
307989873,0,0,10,0.009709362
308006764,0,0,9,0.012522129
308020851,0.107142857,3,28,0.075719145
308022480,0.827586207,24,29,0.328108065
308044864,0,0,10,0.118346293
308065981,0.2,2,10,0.026104562
308135995,0,0,18,0.042157335
308169724,0,0,8,0.025484493
308170686,0,0,9,0.008811254
308177530,0.2,2,10,0.064678087
308184432,0.05,1,20,0.020083814
308229198,0.586206897,17,29,0.327017385
308248025,0,0,29,0.024813201
308275778,0.055555556,1,18,0.019711798
308339129,0,0,9,0.009228425
308350878,0.2,2,10,0.067655016
308363369,0,0,8,0.019737392
308433277,0.125,1,8,0.009643054
308444901,0,0,9,0.006300187
308446158,0,0,20,0.019648808
308450016,0.842105263,16,19,0.987679201
308464451,0.1,1,10,0.03587505
308468001,0,0,9,0.202936207
308500831,0,0,10,0.023452669
308514817,0.055555556,1,18,0.012537303
308565597,0.724137931,21,29,0.967783313
308650643,0.428571429,12,28,0.177252404
308718832,0,0,10,0.002161206
308730335,0.1,1,10,0.01370848
308746075,0.111111111,1,9,0.017274666
308746947,0.1,2,20,0.049869965
308761660,0.125,1,8,0.093909689
308773789,0.35,7,20,0.119033688
308778328,0.3,3,10,0.288675905
308782501,0.222222222,4,18,0.028784401
308791589,0,0,10,0.023892533
308853702,0,0,19,0.019665364
308957456,0.107142857,3,28,0.005627466
308965483,0.366666667,11,30,0.076116129
308973654,0.392857143,11,28,0.066238776
309043576,0,0,10,0.091818802
309061655,0.375,3,8,0.008678798
309105983,0,0,20,0.007811943
309115159,0.111111111,3,27,0.140019292
309119546,0,0,16,0.004007995
309130627,0,0,20,0.015940223
309178263,0,0,20,0.046865648
309182322,0,0,9,0.005914519
309198761,0.1,1,10,0.002170771
309199677,0.15,3,20,0.020594113
309220342,0,0,20,0.010117203
309220474,0.3,3,10,0.042090046
309227611,0.285714286,8,28,0.019664132
309244448,0,0,20,0.004959937
309259290,0,0,20,0.064772169
309313819,0.111111111,1,9,0.016467048
309327969,0.9,9,10,0.997406371
309389286,0,0,9,0.028945457
309456996,0,0,10,0.009680722
309488050,0.2,4,20,0.042106201
309504696,0,0,10,0.018301666
309512459,0,0,18,0.022084319
309519421,0.111111111,1,9,0.012056305
309546133,0.05,1,20,0.079046649
309582228,0.2,2,10,0.124839017
309586130,0,0,10,0.018302412
309598592,0.6,6,10,0.120151135
309646349,0.178571429,5,28,0.051105101
309657973,0,0,20,0.040047824
309673747,0,0,20,0.005328332
309682901,0.555555556,10,18,0.69789519
309685701,0,0,10,0.008242244
309707182,0.15,3,20,0.01760749
309719053,0,0,20,0.016686408
309719869,0,0,20,0.220785393
309762768,0.052631579,1,19,0.027593458
309767467,0,0,9,0.257550208
309784491,0.25,2,8,0.035674092
309797500,0.111111111,1,9,0.023351447
309826156,0.793103448,23,29,0.309086232
309831315,0,0,18,0.009446295
309855852,0,0,20,0.014193413
309856063,0.2,2,10,0.031814246
309910902,0.166666667,3,18,0.021161827
309935917,0,0,10,0.03316794
309955115,0.724137931,21,29,0.117157822
309977532,0,0,10,0.015430228
310007935,0,0,9,0.051788737
310015324,0.111111111,1,9,0.020929259
310077263,0.607142857,17,28,0.20339583
310079899,0.3,3,10,0.015348267
310084812,0,0,9,0.014022852
310085903,0.1,1,10,0.046423896
310093585,0.6,6,10,0.227097579
310094838,0.222222222,2,9,0.072562374
310099306,0,0,20,0.006027454
310204016,0.1,1,10,0.00903342
310211886,0.931034483,27,29,0.858185438
310212194,0.75,6,8,0.895861225
310224389,0,0,20,0.005418698
310228757,0,0,8,0.067617454
310244913,0,0,18,0.043837734
310289431,0.785714286,22,28,0.414141316
310305296,1,9,9,0.978930846
310330019,0,0,19,0.0393408
310360279,0,0,20,0.008511166
310364793,0.111111111,1,9,0.012949796
310375704,0,0,10,0.012583108
310376812,0,0,20,0.036105304
310416218,0,0,17,0.047888826
310454553,0,0,10,0.034609747
310487378,0.2,2,10,0.011399318
310496044,0.9,9,10,0.998394507
310508281,1,28,28,0.965903747
310511123,0.8,8,10,0.454811867
310540418,0.1,2,20,0.02265398
310608261,0,0,20,0.017492126
310635621,0.6,6,10,0.759774458
310688915,0,0,20,0.091575128
310858612,0.05,1,20,0.003537431
310881003,0,0,20,0.007133142
310986204,0,0,8,0.021214201
310987607,0,0,20,0.007692845
311022220,0.5,14,28,0.250097139
311104063,0.166666667,5,30,0.062968153
311110552,0,0,20,0.018653789
311120185,0.035714286,1,28,0.014812813
311181653,0.1,1,10,0.056438599
311184071,0.1,1,10,0.065388177
311216657,0,0,10,0.007860703
311258411,0.526315789,10,19,0.112368974
311287542,0,0,20,0.026010595
311306791,0,0,20,0.019287452
311320125,0,0,10,0.054910282
311347325,0.1,2,20,0.00427412
311358164,0.055555556,1,18,0.052213306
311419281,0.178571429,5,28,0.222604697
311490720,0,0,10,0.007082253
311510925,0.111111111,1,9,0.005694434
311511286,0,0,9,0.007172528
311514086,0.034482759,1,29,0.013903673
311542997,0,0,9,0.005763976
311546362,1,9,9,0.215342187
311595453,0,0,19,0.007974421
311639699,0.05,1,20,0.004256917
311673656,0.05,1,20,0.005538448
311733357,0.125,1,8,0.04370276
311801203,0.05,1,20,0.010201981
311813580,0,0,9,0.015084621
311816203,0,0,19,0.027231427
311851182,0.05,1,20,0.0592572
311900773,0.1,1,10,0.007500634
311916334,0.1,2,20,0.007332599
311938304,0.965517241,28,29,0.939596785
311958113,0.2,2,10,0.010984165
311982921,0.35,7,20,0.06429209
311982960,0,0,10,0.00204911
311993827,0.4,4,10,0.38818951
312000747,0.777777778,7,9,0.554763707
312007054,0,0,9,0.04968568
312007416,0,0,9,0.135177344
312011204,0.7,7,10,0.108901429
312015043,0.4,4,10,0.161522783
312029796,0.8,8,10,0.339906532
312058653,0.2,2,10,0.01222056
312070573,0.111111111,1,9,0.026086191
312073613,0.1,1,10,0.089519419
312118714,0.111111111,1,9,0.004639844
312128205,1,10,10,0.999883579
312144244,0,0,20,0.01075462
312168874,0,0,10,0.036187724
312169860,0,0,20,0.021291306
312170420,0,0,20,0.008423664
312183641,0.3,3,10,0.002393905
312192747,0.4,4,10,0.370317701
312199226,0.222222222,2,9,0.067538539
312208715,0,0,9,0.006835565
312219882,0,0,20,0.017249064
312265293,0,0,9,0.006167599
312267358,0.1,1,10,0.002509092
312267486,0.107142857,3,28,0.002509092
312271121,0,0,28,0.009970116
312303864,0,0,9,0.05591725
312304367,0.6,6,10,0.518255746
312315518,0,0,10,0.013575271
312366740,0.178571429,5,28,0.034804495
312369319,0.1,1,10,0.141472981
312424349,0,0,9,0.026539203
312439563,0,0,10,0.008552881
312447393,0,0,9,0.172066171
312457024,0,0,20,0.005081085
312484982,0,0,10,0.01612771
312487501,0.571428571,16,28,0.389228162
312492715,0,0,10,0.008681367
312503226,0,0,8,0.012846549
312540846,0.15,3,20,0.085711465
312590243,0.142857143,4,28,0.017148285
312591534,0,0,10,0.031194191
312597164,0.777777778,7,9,0.046050675
312607832,0.222222222,4,18,0.056762505
312653059,0,0,10,0.03353897
312699921,0,0,20,0.004022075
312717304,0,0,10,0.074825342
312717917,1,10,10,0.999998791
312721429,0,0,10,0.005795372
312741794,0.111111111,1,9,0.01400354
312770384,0.055555556,1,18,0.012555351
312843300,0.1,1,10,0.011601664
312850274,0.965517241,28,29,0.999945209
312960906,0.6,12,20,0.220081417
312986123,0.35,7,20,0.553832462
313100778,0.777777778,7,9,0.29812355
313101641,0.2,2,10,0.012176351
313109607,0.95,19,20,0.997511954
313116792,0.827586207,24,29,0.987604493
313118101,0.2,2,10,0.024359298
313131077,0.1,1,10,0.079490845
313131380,0,0,27,0.051904015
313137552,0.142857143,4,28,0.019150525
313157804,0,0,20,0.010188506
313193246,0,0,9,0.010832356
313193515,0,0,10,0.075839053
313194087,0.05,1,20,0.275759701
313219705,0,0,18,0.026407435
313336198,0,0,20,0.003461466
313376091,0,0,20,0.003882664
313405418,0,0,9,0.046324639
313479147,0,0,20,0.019058401
313570682,0,0,20,0.01374569
313584553,0,0,10,0.004957739
313590467,0,0,8,0.015148898
313602054,0.5,5,10,0.506893146
313617837,0.375,3,8,0.154484822
313621072,0.3,3,10,0.097121321
313649235,0,0,20,0.021437446
313711772,0.962962963,26,27,0.843124597
313853119,0,0,8,0.005913801
313890579,0,0,9,0.055508294
313902542,0,0,9,0.052894105
313955728,0.357142857,10,28,0.040689025
313958211,0.321428571,9,28,0.029482637
313967853,0.033333333,1,30,0.012401813
313970083,0.1,3,30,0.021082332
313976120,0.052631579,1,19,0.04887732
313993750,0,0,10,0.056591797
314016417,0.7,7,10,0.971874159
314020268,0,0,28,0.021023662
314057426,0.05,1,20,0.031828159
314071450,0,0,10,0.018761704
314083926,0,0,20,0.03326241
314100611,0.965517241,28,29,0.999999025
314183372,0,0,17,0.07377602
314211697,0.321428571,9,28,0.079231481
314222143,0,0,9,0.015428185
314269455,0,0,10,0.012332442
314315707,0,0,10,0.030284337
314328905,0,0,20,0.039461321
314338231,0,0,20,0.020779787
314381259,0.5,14,28,0.112336477
314390533,0,0,9,0.010127298
314460117,0,0,20,0.055015069
314470854,0.8,8,10,0.401635679
314476343,0.1,1,10,0.06036154
314567296,0.05,1,20,0.006023339
314611937,0.413793103,12,29,0.078393307
314612899,0,0,9,0.028915052
314656952,0,0,20,0.020515082
314688520,0.2,6,30,0.016075095
314708559,0,0,20,0.014779781
314733342,0.111111111,1,9,0.017523972
314773558,0,0,20,0.014093648
314786617,1,10,10,0.99989258
314794436,0,0,9,0.016575993
314841587,0,0,10,0.023410515
314898291,0.931034483,27,29,0.999963662
314921429,0.555555556,5,9,0.035862499
314944708,0.034482759,1,29,0.023780793
314959082,0.8,8,10,0.999996721
314978900,0,0,10,0.01380471
314980428,0.111111111,1,9,0.373062166
314980542,0.1,1,10,0.211198654
315046091,0.05,1,20,0.038676685
315056668,0.9,9,10,0.126935517
315058142,0.5,5,10,0.128065832
315066434,0,0,9,0.004025526
315079664,0,0,9,0.035624683
315113358,0,0,10,0.021038433
315145516,0.1,1,10,0.006848512
315164961,1,28,28,0.999481719
315206387,0.392857143,11,28,0.307448398
315288393,0,0,20,0.012816077
315303068,0,0,20,0.067562401
315340053,0,0,9,0.042772017
315342810,0,0,10,0.015941906
315342928,0,0,28,0.005962347
315350159,0.4,8,20,0.083490607
315362613,0,0,20,0.007224703
315387981,0,0,20,0.019495455
315393214,0.111111111,1,9,0.017709792
315402744,0,0,20,0.005342905
315443118,0.185185185,5,27,0.041594076
315502260,0,0,10,0.006856012
315512899,0,0,20,0.070539425
315557337,0,0,10,0.007232199
315583498,0,0,8,0.03342297
315593101,0.555555556,5,9,0.791323875
315625007,0.111111111,1,9,0.08058494
315625498,0,0,9,0.054090167
315643212,0.05,1,20,0.027697814
315703941,0,0,8,0.037649011
315740187,0.25,5,20,0.155901234
315746099,0.125,1,8,0.067146946
315752694,0.185185185,5,27,0.063887814
315804160,0.2,2,10,0.038080919
315812627,0.444444444,4,9,0.130725784
315823982,0,0,20,0.033106837
315958543,0,0,9,0.142765434
315966861,0,0,10,0.019349785
315977379,0.428571429,12,28,0.10707007
315982789,0,0,9,0.117764191
316026259,0,0,20,0.010192524
316043202,0.1,1,10,0.036178727
316044037,0,0,29,0.068309534
316051009,0.111111111,1,9,0.207558235
316122167,0.05,1,20,0.007007508
316136385,0.3,3,10,0.278851627
316190978,0,0,10,0.011972527
316202874,1,10,10,0.988266862
316222344,0,0,20,0.024175944
316274419,0.8,8,10,0.548027028
316408726,0,0,20,0.049113488
316474014,0,0,10,0.017413191
316481712,0,0,9,0.009781243
316537227,0.3,6,20,0.027262407
316605830,0,0,10,0.01823394
316638167,0,0,8,0.006328427
316733906,0,0,9,0.036759522
316739330,0,0,20,0.007472953
316751756,0.1,1,10,0.007062509
316893637,0,0,28,0.050257683
316915029,0,0,9,0.038298978
316939901,0.470588235,8,17,0.272359782
316945201,0.2,2,10,0.010380986
316946600,0,0,10,0.007983566
316965256,0.125,1,8,0.096996923
317012701,0,0,20,0.015207889
317062317,0.05,1,20,0.024279426
317090932,0,0,10,0.08070456
317091782,0,0,10,0.011414155
317182781,0.033333333,1,30,0.029497653
317185988,0.2,2,10,0.042038229
317193100,0.111111111,1,9,0.017147883
317211538,0.05,1,20,0.025957778
317245857,0.642857143,18,28,0.041953755
317250447,0.05,1,20,0.028096199
317268393,0,0,20,0.020093886
317280683,0,0,18,0.011322907
317410429,0,0,10,0.046006338
317505446,0.1,1,10,0.031572558
317572325,0.8,8,10,0.076940701
317618034,0,0,9,0.024760597
317619395,0,0,20,0.022129709
317684867,0.8,8,10,0.169700438
317702496,0,0,9,0.013261337
317722991,0,0,9,0.029125777
317730188,0,0,9,0.031353414
317748892,0.2,2,10,0.019982659
317773054,0.703703704,19,27,0.561769329
317907027,0,0,20,0.019240887
317911401,0,0,17,0.022275333
317943562,0,0,19,0.003419879
317943963,0,0,20,0.043795059
318001235,0.05,1,20,0.007217561
318008638,0.8,8,10,0.853173189
318013541,0.1,1,10,0.013194658
318064757,0,0,20,0.048022285
318087571,0.05,1,20,0.016249408
318151021,0.333333333,9,27,0.140409852
318209373,0.2,4,20,0.417123205
318228942,0,0,9,0.022310488
318241745,0.157894737,3,19,0.009500422
318276398,0.25,5,20,0.012981678
318282032,0.071428571,2,28,0.018051454
318287093,0,0,20,0.013711648
318300854,0,0,20,0.112953027
318308812,0,0,10,0.006604008
318322087,0.2,6,30,0.035016292
318334597,0.8,16,20,0.967526431
318335112,0,0,20,0.018438893
318335949,0.2,2,10,0.021878574
318342631,0.375,3,8,0.048029998
318384862,0.2,4,20,0.039095722
318397766,0,0,20,0.016060806
318410376,0,0,10,0.009419939
318435788,0.1,1,10,0.030497907
318525154,0.111111111,1,9,0.0084361
318533205,0.076923077,2,26,0.019587459
318544073,0.285714286,8,28,0.060162328
318560500,0.137931034,4,29,0.007544764
318581864,0.111111111,1,9,0.045356817
318600665,0,0,10,0.022822272
318646956,0.777777778,7,9,0.24504259
318685694,0.058823529,1,17,0.017226495
318706147,0,0,20,0.008457773
318743462,0.210526316,4,19,0.018556745
318812585,1,10,10,0.135038669
318822079,0.3,3,10,0.096079738
318845750,0.05,1,20,0.043269017
318854616,0,0,19,0.022918116
318934274,0.222222222,2,9,0.216034067
319037031,0.222222222,2,9,0.020467152
319037848,0,0,10,0.197598439
319067072,0,0,20,0.008094464
319068606,0.3,3,10,0.194174504
319086533,0,0,9,0.080060071
319090733,0.1,1,10,0.040079787
319145263,0.034482759,1,29,0.004580956
319146594,0.125,1,8,0.126718178
319175149,0.8,8,10,0.565908913
319207003,0.9,9,10,0.170423821
319207124,1,9,9,0.933589891
319207472,0.1,1,10,0.025157388
319207761,0.1,1,10,0.244339039
319227630,0,0,19,0.031247418
319241522,0.3,3,10,0.02331575
319249010,0.5,5,10,0.147677248
319249173,0.75,6,8,0.690125727
319251465,1,10,10,0.132582582
319252891,0,0,8,0.010022775
319259641,0.15,3,20,0.00831246
319305748,0.2,2,10,0.029927199
319308731,0,0,20,0.042788107
319341285,0.5,5,10,0.412461198
319347748,0,0,10,0.019456433
319367910,0,0,19,0.017854978
319381778,0,0,9,0.003713947
319399808,0,0,9,0.002802527
319418835,0.178571429,5,28,0.145137643
319420750,0.1,1,10,0.034981324
319439942,0,0,9,0.009751515
319505988,0,0,20,0.010211227
319539232,0,0,20,0.032111441
319603022,0,0,10,0.04067176
319638970,0,0,17,0.003748068
319674924,0,0,8,0.021349348
319710792,0.333333333,3,9,0.067450733
319726120,0,0,10,0.072599059
319729178,0.375,3,8,0.027268102
319806891,0,0,8,0.01637711
319827282,0,0,9,0.031991817
319861629,0,0,28,0.004218661
319869385,0,0,30,0.018214301
319891877,0,0,8,0.028816944
319894035,0.1,1,10,0.202400792
319905730,1,10,10,0.999658662
319930615,0,0,20,0.022032875
319984368,0,0,9,0.117386036
319987358,0,0,9,0.041345081
320007782,0.111111111,1,9,0.010475643
320119043,0.3,3,10,0.004469347
320119500,0.793103448,23,29,0.275866509
320149685,0,0,19,0.021726525
320285630,0.9,9,10,0.981396821
320326243,0.555555556,5,9,0.017072326
320378574,0.444444444,4,9,0.065463795
320380190,0.2,2,10,0.012182225
320394480,0,0,10,0.017931177
320484119,0.222222222,2,9,0.025087072
320498307,0,0,10,0.029357409
320585975,0,0,9,0.015177689
320612158,0,0,9,0.009838341
320620400,0,0,20,0.04595801
320689555,0.333333333,3,9,0.035784659
320701134,0.961538462,25,26,0.66082871
320701853,0.6,6,10,0.737264574
320783757,0.15,3,20,0.016751098
320794030,0,0,10,0.030006519
320867923,0,0,20,0.004161594
320910850,0,0,20,0.019086154
320949095,0,0,20,0.028460369
320963017,0,0,20,0.022099354
320989512,0,0,20,0.004183658
320999643,0.8,8,10,0.998565043
321003587,0.222222222,2,9,0.156956476
321006721,0,0,20,0.005514767
321006725,0.222222222,2,9,0.035700705
321007295,0.1,1,10,0.120688788
321016507,1,28,28,0.999082041
321021493,1,28,28,0.876127447
321027826,0,0,10,0.010720411
321040566,0.444444444,4,9,0.315203261
